Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/sip8f9OA,2019.02.01,thomas123456,AR1803,1-0,2019.02.01,09:09:13,1436,1369,+8,-9,Standard,120+1,C41,Normal
Rated bullet game,https://lichess.org/hij5aTrm,2019.02.01,AR1803,thomas123456,1-0,2019.02.01,09:05:16,1356,1449,+13,-13,Standard,120+1,C20,Time forfeit
Rated bullet game,https://lichess.org/8WkObYKT,2019.02.01,thomas123456,AR1803,0-1,2019.02.01,09:00:20,1462,1342,-13,+14,Standard,120+1,B01,Time forfeit
Rated bullet game,https://lichess.org/feNeFEmh,2019.02.01,AR1803,thomas123456,0-1,2019.02.01,08:57:04,1349,1455,-7,+7,Standard,120+1,C20,Normal
Rated bullet game,https://lichess.org/JeHZ5eMZ,2019.01.30,Abhishek_gm,thomas123456,0-1,2019.01.30,17:06:27,1369,1447,-8,+8,Standard,120+1,A00,Normal
Rated bullet game,https://lichess.org/XAg0itOS,2019.01.30,thomas123456,Abhishek_gm,1/2-1/2,2019.01.30,17:00:48,1449,1367,-2,+2,Standard,120+1,B06,Normal
Rated bullet game,https://lichess.org/t0C0TNTm,2019.01.30,thomas123456,linotte,0-1,2019.01.30,16:57:23,1460,1439,-11,+11,Standard,120+1,B03,Normal
Rated bullet game,https://lichess.org/L6xigKLg,2019.01.30,PeterRomeroSaker,thomas123456,0-1,2019.01.30,16:52:48,1420,1451,-10,+9,Standard,120+1,D60,Time forfeit
Rated bullet game,https://lichess.org/UdcpeETf,2019.01.30,Otje,thomas123456,0-1,2019.01.30,16:47:12,1485,1439,-13,+12,Standard,120+1,C69,Normal
Rated bullet game,https://lichess.org/bp3mquQY,2019.01.30,wolf147,thomas123456,1-0,2019.01.30,16:41:38,1448,1450,+10,-11,Standard,120+1,A00,Normal
Rated bullet game,https://lichess.org/IfWLuVlG,2019.01.30,thomas123456,wolf147,1-0,2019.01.30,16:38:30,1439,1459,+11,-11,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/eSyeTIqR,2019.01.30,wolf147,thomas123456,1-0,2019.01.30,16:34:11,1449,1449,+10,-10,Standard,120+1,A00,Normal
Rated bullet game,https://lichess.org/8qbXJKRh,2019.01.30,thomas123456,val3rian,0-1,2019.01.30,16:29:00,1460,1452,-11,+11,Standard,120+1,B13,Normal
Rated bullet game,https://lichess.org/ndVBtMbi,2019.01.29,thomas123456,sergvir,1-0,2019.01.29,17:07:25,1448,1491,+12,-11,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/45I8jJ4W,2019.01.29,sergvir,thomas123456,1-0,2019.01.29,17:03:10,1482,1458,+9,-10,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/xDcM8GlD,2019.01.29,thomas123456,sergvir,1-0,2019.01.29,16:59:57,1446,1494,+12,-12,Standard,120+1,C52,Normal
Rated blitz game,https://lichess.org/3fHaq3UB,2019.01.28,chki,thomas123456,0-1,2019.01.28,18:29:17,1629,1616,-11,+11,Standard,300+3,C50,Normal
Rated blitz game,https://lichess.org/taLWLZKs,2019.01.28,thomas123456,UppercaseT,1-0,2019.01.28,18:15:52,1607,1550,+9,-9,Standard,300+3,C58,Time forfeit
Rated blitz game,https://lichess.org/0v5ZV66K,2019.01.28,pandaimpersonator,thomas123456,0-1,2019.01.28,18:14:18,1550,1599,-77,+8,Standard,300+3,C44,Normal
Rated blitz game,https://lichess.org/jQoYFuRJ,2019.01.28,thomas123456,fedorredwings,0-1,2019.01.28,18:02:45,1610,1599,-11,+10,Standard,300+3,B70,Normal
Rated bullet game,https://lichess.org/Nz99IiPk,2019.01.27,Methos90,thomas123456,0-1,2019.01.27,18:27:29,1435,1436,-11,+10,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/MlECVZjE,2019.01.27,thomas123456,Logical_Mind,0-1,2019.01.27,18:21:28,1447,1430,-11,+11,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/d21xcnfd,2019.01.27,Logical_Mind,thomas123456,1-0,2019.01.27,18:16:15,1418,1458,+12,-11,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/UCk3h72N,2019.01.26,InfernoBerno,thomas123456,0-1,2019.01.26,18:43:15,1446,1448,-11,+10,Standard,120+1,C01,Time forfeit
Rated bullet game,https://lichess.org/0Nix9KQd,2019.01.26,thomas123456,InfernoBerno,0-1,2019.01.26,18:38:15,1459,1435,-11,+11,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/zH8LeDIs,2019.01.26,InfernoBerno,thomas123456,1-0,2019.01.26,18:33:40,1423,1471,+12,-12,Standard,120+1,A20,Time forfeit
Rated bullet game,https://lichess.org/XjXI1ian,2019.01.26,thomas123456,InfernoBerno,1/2-1/2,2019.01.26,18:28:24,1472,1421,-1,+2,Standard,120+1,C42,Normal
Rated bullet game,https://lichess.org/Jd9l7eCt,2019.01.26,InfernoBerno,thomas123456,0-1,2019.01.26,18:24:16,1431,1463,-10,+9,Standard,120+1,A20,Normal
Rated bullet game,https://lichess.org/qR1xxieu,2019.01.26,thomas123456,InfernoBerno,0-1,2019.01.26,18:18:38,1475,1419,-12,+12,Standard,120+1,C51,Time forfeit
Rated bullet game,https://lichess.org/bJTWJRym,2019.01.26,InfernoBerno,thomas123456,0-1,2019.01.26,18:14:28,1428,1465,-9,+10,Standard,120+1,A20,Time forfeit
Rated bullet game,https://lichess.org/IX28O6MB,2019.01.26,Nick07_15,thomas123456,0-1,2019.01.26,18:12:29,1344,1458,-8,+7,Standard,120+1,D37,Normal
Rated bullet game,https://lichess.org/kD0gLSdg,2019.01.26,thomas123456,Nick07_15,1-0,2019.01.26,18:11:02,1451,1352,+7,-8,Standard,120+1,B40,Normal
Rated bullet game,https://lichess.org/0nmmyB7o,2019.01.26,thomas123456,Sebsic,1-0,2019.01.26,18:04:41,1440,1442,+11,-11,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/1OxrBwNn,2019.01.26,thomas123456,Askannon,0-1,2019.01.26,18:03:22,1449,1510,-9,+8,Standard,120+1,C58,Normal
Rated bullet game,https://lichess.org/665S88DR,2019.01.26,Askannon,thomas123456,1-0,2019.01.26,17:58:07,1501,1458,+9,-9,Standard,120+1,A05,Normal
Rated bullet game,https://lichess.org/O43QpZ0G,2019.01.26,thomas123456,Askannon,0-1,2019.01.26,17:55:42,1468,1491,-10,+10,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/QNopiyli,2019.01.26,Askannon,thomas123456,1-0,2019.01.26,17:54:43,1481,1478,+10,-10,Standard,120+1,A07,Normal
Rated bullet game,https://lichess.org/ll1peP6X,2019.01.26,thomas123456,Askannon,0-1,2019.01.26,17:47:54,1489,1470,-11,+11,Standard,120+1,C52,Normal
Rated bullet game,https://lichess.org/CzPOl4Sh,2019.01.25,thomas123456,raonojenenge,1-0,2019.01.25,15:13:19,1477,1526,+12,-12,Standard,120+1,C58,Time forfeit
Rated bullet game,https://lichess.org/p0lg3vW1,2019.01.25,raonojenenge,thomas123456,1-0,2019.01.25,15:08:03,1517,1487,+9,-10,Standard,120+1,C53,Normal
Rated bullet game,https://lichess.org/7YpBqL97,2019.01.25,thomas123456,raonojenenge,1-0,2019.01.25,15:02:44,1475,1528,+12,-11,Standard,120+1,C58,Time forfeit
Rated bullet game,https://lichess.org/GM3FtcFH,2019.01.25,raonojenenge,thomas123456,0-1,2019.01.25,14:57:54,1541,1462,-13,+13,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/l7hXfb6Z,2019.01.24,PRado14,thomas123456,0-1,2019.01.24,17:39:12,1445,1452,-10,+10,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/HKFCMU1l,2019.01.24,pepa9,thomas123456,1-0,2019.01.24,17:32:40,1515,1461,+9,-9,Standard,120+1,C45,Time forfeit
Rated bullet game,https://lichess.org/viSF43a4,2019.01.24,thomas123456,pepa9,0-1,2019.01.24,17:29:04,1470,1506,-9,+9,Standard,120+1,C41,Normal
Rated bullet game,https://lichess.org/8p9lKAqy,2019.01.24,thomas123456,virco,1-0,2019.01.24,17:22:43,1462,1393,+8,-8,Standard,120+1,B01,Normal
Rated bullet game,https://lichess.org/yZkQZem8,2019.01.24,virco,thomas123456,0-1,2019.01.24,17:17:49,1402,1453,-9,+9,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/DKd5jb1p,2019.01.24,thomas123456,virco,1-0,2019.01.24,17:13:28,1443,1412,+10,-10,Standard,120+1,C42,Normal
Rated bullet game,https://lichess.org/1wgk66Qz,2019.01.24,iscsi,thomas123456,1-0,2019.01.24,17:09:49,1408,1455,+11,-12,Standard,120+1,C34,Normal
Rated bullet game,https://lichess.org/hfhA4OYQ,2019.01.24,vikrant17,thomas123456,1-0,2019.01.24,17:04:03,1411,1467,+12,-12,Standard,120+1,C91,Time forfeit
Rated bullet game,https://lichess.org/RWaR5o5W,2019.01.24,thomas123456,Adolfoja,1-0,2019.01.24,16:59:18,1458,1410,+9,-8,Standard,120+1,B43,Time forfeit
Rated bullet game,https://lichess.org/teMOzQdl,2019.01.24,daniel5051,thomas123456,1-0,2019.01.24,16:54:28,1464,1469,+11,-11,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/Q7Pe7Iq4,2019.01.24,ESaurau,thomas123456,0-1,2019.01.24,16:49:40,1514,1456,-12,+13,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/dInxBz76,2019.01.24,thomas123456,ESaurau,0-1,2019.01.24,16:46:36,1466,1505,-10,+9,Standard,120+1,C58,Normal
Rated bullet game,https://lichess.org/oFB70D2n,2019.01.24,thomas123456,szkrabble,0-1,2019.01.24,16:42:35,1476,1491,-10,+10,Standard,120+1,B90,Time forfeit
Rated bullet game,https://lichess.org/Friq9IF4,2019.01.24,fifiziolo,thomas123456,0-1,2019.01.24,16:38:11,1500,1468,-192,+8,Standard,120+1,C20,Normal
Rated bullet game,https://lichess.org/TrOCVqYN,2019.01.24,thomas123456,favoinfinite,1-0,2019.01.24,16:37:40,1458,1463,+10,-11,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/x8qxEL6J,2019.01.23,Pinosh,thomas123456,1-0,2019.01.23,18:11:19,1516,1467,+8,-9,Standard,120+1,C64,Time forfeit
Rated bullet game,https://lichess.org/hboVXfY2,2019.01.23,thomas123456,Torpeur,0-1,2019.01.23,18:05:05,1476,1494,-9,+10,Standard,120+1,C01,Time forfeit
Rated bullet game,https://lichess.org/C2x9aH5c,2019.01.23,Torpeur,thomas123456,0-1,2019.01.23,18:00:58,1505,1465,-11,+11,Standard,120+1,C45,Normal
Rated bullet game,https://lichess.org/7ahbIvdr,2019.01.23,LEVO62,thomas123456,0-1,2019.01.23,17:59:00,1313,1459,-6,+6,Standard,120+1,A06,Normal
Rated bullet game,https://lichess.org/7m7mowAc,2019.01.23,thomas123456,LEVO62,1-0,2019.01.23,17:57:32,1452,1320,+7,-7,Standard,120+1,B01,Normal
Rated bullet game,https://lichess.org/NQAN7Ld8,2019.01.23,LEVO62,thomas123456,0-1,2019.01.23,17:56:39,1327,1445,-7,+7,Standard,120+1,C21,Normal
Rated bullet game,https://lichess.org/q2nnuCWL,2019.01.23,thomas123456,LEVO62,1-0,2019.01.23,17:50:48,1437,1334,+8,-7,Standard,120+1,C41,Normal
Rated bullet game,https://lichess.org/hkisxnqs,2019.01.23,tal333000,thomas123456,0-1,2019.01.23,17:47:04,1425,1427,-11,+10,Standard,120+1,D30,Normal
Rated bullet game,https://lichess.org/4tSBttYd,2019.01.23,thomas123456,anam05,1-0,2019.01.23,17:42:52,1418,1450,+9,-97,Standard,120+1,B10,Time forfeit
Rated bullet game,https://lichess.org/icYNFnCH,2019.01.23,svita1950,thomas123456,1-0,2019.01.23,17:41:27,1446,1427,+10,-9,Standard,120+1,C69,Normal
Rated bullet game,https://lichess.org/Xwswvn2J,2019.01.22,Safarsky,thomas123456,0-1,2019.01.22,17:57:23,1410,1417,-11,+10,Standard,120+1,C40,Normal
Rated bullet game,https://lichess.org/zHf27wf2,2019.01.22,thomas123456,Safarsky,1-0,2019.01.22,17:51:55,1407,1420,+10,-10,Standard,120+1,C41,Time forfeit
Rated bullet game,https://lichess.org/hzxrPZcQ,2019.01.22,Safarsky,thomas123456,1-0,2019.01.22,17:46:56,1410,1417,+10,-10,Standard,120+1,C45,Time forfeit
Rated bullet game,https://lichess.org/EuNqeUIY,2019.01.22,thomas123456,Safarsky,0-1,2019.01.22,17:42:23,1428,1398,-11,+12,Standard,120+1,C41,Time forfeit
Rated bullet game,https://lichess.org/oeDpeH7D,2019.01.22,thomas123456,harekat,1-0,2019.01.22,17:04:10,1417,1448,+11,-11,Standard,120+1,C00,Time forfeit
Rated bullet game,https://lichess.org/wJxIcNnI,2019.01.22,harekat,thomas123456,1-0,2019.01.22,16:59:15,1438,1427,+10,-10,Standard,120+1,A21,Time forfeit
Rated bullet game,https://lichess.org/L0ei8kQf,2019.01.22,thomas123456,harekat,1-0,2019.01.22,16:54:30,1416,1449,+11,-11,Standard,120+1,C01,Time forfeit
Rated bullet game,https://lichess.org/fLNf4eEF,2019.01.22,harekat,thomas123456,1-0,2019.01.22,16:48:55,1439,1426,+10,-10,Standard,120+1,A25,Time forfeit
Rated bullet game,https://lichess.org/s0g1wHkr,2019.01.22,thomas123456,almohammad1,1/2-1/2,2019.01.22,16:42:30,1428,1347,-2,+2,Standard,120+1,C00,Normal
Rated blitz game,https://lichess.org/4QfllgFP,2019.01.21,HKL,thomas123456,0-1,2019.01.21,19:05:13,1666,1598,-12,+12,Standard,300+3,B71,Normal
Rated blitz game,https://lichess.org/CW1LLUrh,2019.01.21,thomas123456,HKL,1-0,2019.01.21,18:51:39,1585,1680,+13,-14,Standard,300+3,C52,Normal
Rated blitz game,https://lichess.org/5gfeYtXd,2019.01.21,HKL,thomas123456,0-1,2019.01.21,18:40:34,1694,1571,-14,+14,Standard,300+3,C53,Normal
Rated blitz game,https://lichess.org/gbbc3CDg,2019.01.21,thomas123456,HKL,0-1,2019.01.21,18:37:03,1578,1686,-7,+8,Standard,300+3,C52,Normal
Rated blitz game,https://lichess.org/A9WiZAPJ,2019.01.21,thomas123456,MirceaSescu,1-0,2019.01.21,18:33:19,1570,1494,+8,-9,Standard,300+3,B00,Normal
Rated blitz game,https://lichess.org/i1r4pqnh,2019.01.21,MirceaSescu,thomas123456,0-1,2019.01.21,18:23:31,1502,1561,-8,+9,Standard,300+3,A01,Normal
Rated blitz game,https://lichess.org/kbGJIdTi,2019.01.21,az-71,thomas123456,1-0,2019.01.21,18:21:23,1541,1572,+12,-11,Standard,300+3,C44,Normal
Rated bullet game,https://lichess.org/5304ZcNL,2019.01.19,thomas123456,NewBorn97,1-0,2019.01.19,14:11:13,1417,1426,+11,-11,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/24MyzKkc,2019.01.19,NewBorn97,thomas123456,0-1,2019.01.19,14:05:45,1437,1406,-11,+11,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/tnNhdqMD,2019.01.19,thomas123456,NewBorn97,1-0,2019.01.19,14:01:28,1394,1450,+12,-13,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/dWkuwzzp,2019.01.19,NewBorn97,thomas123456,1-0,2019.01.19,13:55:58,1440,1404,+10,-10,Standard,120+1,C53,Normal
Rated bullet game,https://lichess.org/WfZ5bRXE,2019.01.19,thomas123456,NewBorn97,1-0,2019.01.19,13:51:33,1391,1453,+13,-13,Standard,120+1,B00,Time forfeit
Rated bullet game,https://lichess.org/zJqhpRTU,2019.01.19,NewBorn97,thomas123456,1-0,2019.01.19,13:47:30,1443,1401,+10,-10,Standard,120+1,C40,Normal
Rated bullet game,https://lichess.org/9PfBS6v6,2019.01.19,thomas123456,NewBorn97,0-1,2019.01.19,13:42:33,1410,1433,-9,+10,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/ubPLIshX,2019.01.19,NewBorn97,thomas123456,1-0,2019.01.19,13:37:11,1422,1420,+11,-10,Standard,120+1,C53,Normal
Rated bullet game,https://lichess.org/ANCGD0Ll,2019.01.19,thomas123456,NewBorn97,0-1,2019.01.19,13:32:10,1431,1411,-11,+11,Standard,120+1,C50,Time forfeit
Rated blitz game,https://lichess.org/0a2eDBEh,2019.01.19,thomas123456,migajedrez,1-0,2019.01.19,13:17:44,1562,1558,+10,-10,Standard,300+3,B32,Time forfeit
Rated blitz game,https://lichess.org/Ahc4Ifqz,2019.01.19,migajedrez,thomas123456,1-0,2019.01.19,13:10:27,1547,1573,+11,-11,Standard,300+3,D06,Normal
Rated blitz game,https://lichess.org/2k4uZqJA,2019.01.19,thomas123456,migajedrez,1-0,2019.01.19,13:00:59,1563,1557,+10,-10,Standard,300+3,C55,Normal
Rated blitz game,https://lichess.org/1wDTfPAY,2019.01.19,migajedrez,thomas123456,0-1,2019.01.19,12:50:14,1568,1552,-11,+11,Standard,300+3,D35,Normal
Rated blitz game,https://lichess.org/dZYd0L6l,2019.01.19,Avivaka,thomas123456,1-0,2019.01.19,12:38:30,1696,1559,+7,-7,Standard,300+3,A28,Normal
Rated blitz game,https://lichess.org/RH98hktk,2019.01.19,voleta,thomas123456,1-0,2019.01.19,12:24:24,1553,1570,+11,-11,Standard,300+3,D00,Normal
Rated blitz game,https://lichess.org/SoqGaLH5,2019.01.19,thomas123456,voleta,0-1,2019.01.19,12:17:51,1581,1541,-11,+12,Standard,300+3,B32,Normal
Rated bullet game,https://lichess.org/pyJw5hTL,2019.01.18,thomas123456,smerz,0-1,2019.01.18,17:42:31,1442,1423,-11,+11,Standard,120+1,B50,Normal
Rated bullet game,https://lichess.org/VKUkfCQ7,2019.01.18,smerz,thomas123456,1-0,2019.01.18,17:37:42,1412,1454,+11,-12,Standard,120+1,A50,Normal
Rated bullet game,https://lichess.org/4iileLTc,2019.01.18,thomas123456,smerz,1-0,2019.01.18,17:32:49,1444,1422,+10,-10,Standard,120+1,B01,Time forfeit
Rated bullet game,https://lichess.org/Q7LI1yr7,2019.01.18,smerz,thomas123456,1-0,2019.01.18,17:27:38,1410,1456,+12,-12,Standard,120+1,B07,Time forfeit
Rated bullet game,https://lichess.org/XNqablRs,2019.01.18,thomas123456,smerz,1-0,2019.01.18,17:24:20,1446,1419,+10,-9,Standard,120+1,B40,Normal
Rated bullet game,https://lichess.org/AgT9g9DQ,2019.01.18,smerz,thomas123456,0-1,2019.01.18,17:21:51,1430,1436,-11,+10,Standard,120+1,E20,Normal
Rated bullet game,https://lichess.org/Ev3ap0SY,2019.01.18,thomas123456,smerz,1-0,2019.01.18,17:18:12,1425,1440,+11,-10,Standard,120+1,B40,Normal
Rated bullet game,https://lichess.org/Kx2OaNve,2019.01.18,smerz,thomas123456,0-1,2019.01.18,17:13:52,1452,1414,-12,+11,Standard,120+1,D37,Normal
Rated bullet game,https://lichess.org/KXQ0VrRC,2019.01.18,thomas123456,smerz,0-1,2019.01.18,17:10:10,1423,1442,-9,+10,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/G0HLZ2kT,2019.01.18,smerz,thomas123456,1/2-1/2,2019.01.18,17:05:01,1443,1423,-1,+0,Standard,120+1,D02,Normal
Rated bullet game,https://lichess.org/3Zk8Ily4,2019.01.18,thomas123456,smerz,1-0,2019.01.18,17:01:49,1411,1454,+12,-11,Standard,120+1,B40,Normal
Rated bullet game,https://lichess.org/NNU9WubK,2019.01.18,smerz,thomas123456,1-0,2019.01.18,16:59:20,1444,1421,+10,-10,Standard,120+1,D51,Normal
Rated bullet game,https://lichess.org/RvaVfoJq,2019.01.18,thomas123456,smerz,0-1,2019.01.18,16:54:46,1431,1434,-10,+10,Standard,120+1,B50,Time forfeit
Rated bullet game,https://lichess.org/E3jUcyHn,2019.01.18,smerz,thomas123456,0-1,2019.01.18,16:50:01,1445,1420,-11,+11,Standard,120+1,D06,Normal
Rated bullet game,https://lichess.org/amzBm7AL,2019.01.18,thomas123456,smerz,0-1,2019.01.18,16:45:04,1430,1435,-10,+10,Standard,120+1,C51,Time forfeit
Rated bullet game,https://lichess.org/KFm9Iu2c,2019.01.18,smerz,thomas123456,1-0,2019.01.18,16:40:33,1424,1441,+11,-11,Standard,120+1,D52,Time forfeit
Rated bullet game,https://lichess.org/eI7aAZ3l,2019.01.18,thomas123456,Vio1et,1-0,2019.01.18,12:33:47,1433,1373,+8,-8,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/lgBY4P9P,2019.01.18,Vio1et,thomas123456,0-1,2019.01.18,12:28:46,1382,1423,-9,+10,Standard,120+1,C22,Time forfeit
Rated bullet game,https://lichess.org/seMBWw7K,2019.01.18,thomas123456,Paha-1_4_07,1-0,2019.01.18,12:23:02,1415,1335,+8,-8,Standard,120+1,C41,Time forfeit
Rated bullet game,https://lichess.org/sdmqNTTy,2019.01.18,Krother,thomas123456,0-1,2019.01.18,12:16:30,1352,1407,-9,+8,Standard,120+1,C78,Normal
Rated bullet game,https://lichess.org/8nNpPX2L,2019.01.18,thomas123456,kaiwa,1-0,2019.01.18,12:13:38,1395,1427,+12,-11,Standard,120+1,C58,Normal
Rated bullet game,https://lichess.org/Q8Y0aHYy,2019.01.18,Mr-rose,thomas123456,1-0,2019.01.18,12:07:38,1426,1405,+10,-10,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/89i6epEV,2019.01.17,thomas123456,mralastor,1-0,2019.01.17,17:20:26,1395,1393,+10,-10,Standard,120+1,C40,Normal
Rated bullet game,https://lichess.org/DFMHTu4q,2019.01.17,heyimanoob,thomas123456,0-1,2019.01.17,16:09:29,1354,1385,-10,+10,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/NSfnKdU9,2019.01.17,thomas123456,heyimanoob,0-1,2019.01.17,16:04:37,1397,1341,-12,+13,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/HlqmC8nb,2019.01.17,heyimanoob,thomas123456,1-0,2019.01.17,15:59:15,1328,1410,+13,-13,Standard,120+1,D00,Time forfeit
Rated bullet game,https://lichess.org/BDbPQg8G,2019.01.17,thomas123456,dimedroll,1-0,2019.01.17,15:51:40,1401,1355,+9,-9,Standard,120+1,C41,Normal
Rated bullet game,https://lichess.org/v7csNI1D,2019.01.17,dimedroll,thomas123456,0-1,2019.01.17,15:46:35,1364,1391,-9,+10,Standard,120+1,C20,Normal
Rated bullet game,https://lichess.org/tOi57K1h,2019.01.15,thomas123456,ibn2222,0-1,2019.01.15,09:30:24,1403,1375,-12,+12,Standard,120+1,B01,Time forfeit
Rated bullet game,https://lichess.org/RVIr3wz5,2019.01.14,thomas123456,Beastofeden,0-1,2019.01.14,14:01:30,1412,1443,-9,+9,Standard,120+1,B10,Time forfeit
Rated bullet game,https://lichess.org/MroFAFMD,2019.01.14,Beastofeden,thomas123456,1/2-1/2,2019.01.14,13:55:39,1443,1411,+0,+1,Standard,120+1,C45,Time forfeit
Rated bullet game,https://lichess.org/3nC0Zk0L,2019.01.14,thomas123456,bawer21,1-0,2019.01.14,13:51:05,1401,1392,+10,-10,Standard,120+1,B40,Time forfeit
Rated bullet game,https://lichess.org/cRvFuVcK,2019.01.14,thomas123456,Fernando-Maciel,0-1,2019.01.14,13:45:15,1409,1493,-8,+21,Standard,120+1,B54,Time forfeit
Rated bullet game,https://lichess.org/rQGfcf4w,2019.01.14,Fernando-Maciel,thomas123456,1-0,2019.01.14,13:42:08,1468,1418,+25,-9,Standard,120+1,A07,Normal
Rated bullet game,https://lichess.org/9kXJmPlY,2019.01.14,thomas123456,Raul87,1-0,2019.01.14,13:36:35,1408,1366,+10,-9,Standard,120+1,B02,Time forfeit
Rated bullet game,https://lichess.org/9ku4BzZV,2019.01.13,romulije,thomas123456,1-0,2019.01.13,18:22:36,1320,1422,+14,-14,Standard,120+1,A00,Time forfeit
Rated blitz game,https://lichess.org/CdEse7bc,2019.01.13,DrDeath1,thomas123456,1-0,2019.01.13,18:17:07,1585,1591,+52,-10,Standard,300+3,C91,Normal
Rated blitz game,https://lichess.org/44NautKb,2019.01.11,thomas123456,Pilulin,0-1,2019.01.11,20:28:59,1598,1729,-7,+6,Standard,300+3,B32,Normal
Rated bullet game,https://lichess.org/2FHGc6Br,2019.01.10,thomas123456,Renschi,1-0,2019.01.10,15:13:25,1411,1416,+11,-10,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/N8UpIA1k,2019.01.10,Renschi,thomas123456,0-1,2019.01.10,15:08:46,1427,1400,-11,+11,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/BnYvUdji,2019.01.10,thomas123456,Renschi,0-1,2019.01.10,15:04:23,1410,1417,-10,+10,Standard,120+1,C10,Time forfeit
Rated bullet game,https://lichess.org/dSUOz7Xk,2019.01.10,Bekjan88,thomas123456,0-1,2019.01.10,14:46:00,1454,1398,-12,+12,Standard,120+1,D02,Time forfeit
Rated bullet game,https://lichess.org/OqCuE6lk,2019.01.10,thomas123456,Bekjan88,1-0,2019.01.10,14:41:16,1385,1466,+13,-12,Standard,120+1,B01,Normal
Rated bullet game,https://lichess.org/hfy878Fm,2019.01.10,Bekjan88,thomas123456,1-0,2019.01.10,14:36:33,1458,1394,+8,-9,Standard,120+1,D02,Normal
Rated bullet game,https://lichess.org/J1BLjUN0,2019.01.10,thomas123456,Bekjan88,1-0,2019.01.10,14:31:55,1381,1471,+13,-13,Standard,120+1,B01,Normal
