Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/6IzEeDUV,2022.06.28,MiKoS89,thomas123456,1-0,2022.06.28,12:00:09,1901,1870,+5,-5,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/rJrOkv9n,2022.06.28,thomas123456,MiKoS89,1-0,2022.06.28,11:57:59,1864,1907,+6,-6,Standard,60+0,C58,Time forfeit
Rated bullet game,https://lichess.org/rzkVKMwf,2022.06.28,equulez,thomas123456,0-1,2022.06.28,11:54:27,1841,1858,-5,+6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/4F20Q2uv,2022.06.28,thomas123456,equulez,1/2-1/2,2022.06.28,11:52:29,1859,1841,-1,+0,Standard,60+0,B56,Time forfeit
Rated bullet game,https://lichess.org/jPEk7Kp8,2022.06.28,equulez,thomas123456,0-1,2022.06.28,11:50:17,1847,1853,-6,+6,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/A10PVRBK,2022.06.28,thomas123456,equulez,0-1,2022.06.28,11:48:03,1859,1841,-6,+6,Standard,60+0,C51,Time forfeit
Rated bullet game,https://lichess.org/Rrpsxh0L,2022.06.28,equulez,thomas123456,0-1,2022.06.28,11:47:01,1846,1853,-5,+6,Standard,60+0,C54,Normal
Rated bullet game,https://lichess.org/x3NlaUGd,2022.06.28,thomas123456,equulez,0-1,2022.06.28,11:45:48,1859,1840,-6,+6,Standard,60+0,B50,Normal
Rated bullet game,https://lichess.org/WnwswuG3,2022.06.28,equulez,thomas123456,0-1,2022.06.28,11:43:31,1846,1854,-6,+5,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/qMDrUdNt,2022.06.28,thomas123456,equulez,1-0,2022.06.28,11:42:06,1848,1851,+6,-5,Standard,60+0,B50,Normal
Rated bullet game,https://lichess.org/Rs85G1Hu,2022.06.28,equulez,thomas123456,1-0,2022.06.28,11:39:52,1846,1854,+5,-6,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/OOCljSZH,2022.06.28,thomas123456,equulez,0-1,2022.06.28,11:38:25,1860,1839,-6,+7,Standard,60+0,B50,Normal
Rated bullet game,https://lichess.org/Q2SFs2VH,2022.06.28,equulez,thomas123456,0-1,2022.06.28,11:36:48,1845,1854,-6,+6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/sxoXzgJ9,2022.06.28,thomas123456,maratik696,1-0,2022.06.28,11:34:34,1849,1810,+5,-5,Standard,60+0,C57,Time forfeit
Rated bullet game,https://lichess.org/9wRAf1W5,2022.06.28,To_Delete2,thomas123456,1-0,2022.06.28,11:32:27,1859,1855,+6,-6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/ol2YB7cc,2022.06.28,eyal2000,thomas123456,0-1,2022.06.28,11:31:46,1851,1849,-6,+6,Standard,60+0,C23,Normal
Rated bullet game,https://lichess.org/5rqJUEI0,2022.06.28,thomas123456,eyal2000,0-1,2022.06.28,11:29:40,1855,1845,-6,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/03SkkEnT,2022.06.28,AbdullahAlFaisal,thomas123456,1-0,2022.06.28,11:27:40,1861,1861,+6,-6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/unSJ4Y1o,2022.06.28,Gravitar,thomas123456,1-0,2022.06.28,11:25:42,1888,1866,+5,-5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/vZaf3IHm,2022.06.28,thomas123456,Chessh24,1-0,2022.06.28,11:24:06,1860,1856,+6,-6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/GFJtqht1,2022.06.28,Chessh24,thomas123456,1-0,2022.06.28,11:21:56,1850,1866,+6,-6,Standard,60+0,D55,Time forfeit
Rated bullet game,https://lichess.org/JqWwxCjg,2022.06.28,thomas123456,Chessh24,0-1,2022.06.28,11:19:50,1872,1843,-6,+7,Standard,60+0,C01,Time forfeit
Rated bullet game,https://lichess.org/IaLJskuO,2022.06.28,thomas123456,anestdoc,1-0,2022.06.28,11:17:44,1866,1877,+6,-5,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/HkLe7gIB,2022.06.28,thomas123456,hpetwagner,1-0,2022.06.28,11:15:59,1861,1864,+5,-5,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/eMorPsC1,2022.06.28,mithunchand,thomas123456,0-1,2022.06.28,11:13:32,1798,1856,-5,+5,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/x6KX3fOV,2022.06.28,thomas123456,mithunchand,1-0,2022.06.28,11:12:33,1851,1803,+5,-5,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/E9hgvUJy,2022.06.28,mithunchand,thomas123456,0-1,2022.06.28,11:10:23,1808,1846,-5,+5,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/JeEv96BO,2022.06.28,thomas123456,mithunchand,1-0,2022.06.28,11:08:32,1840,1813,+6,-5,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/3IVlJsuO,2022.06.28,mithunchand,thomas123456,1-0,2022.06.28,11:07:37,1807,1847,+6,-7,Standard,60+0,C21,Normal
Rated bullet game,https://lichess.org/jlqnNn7H,2022.06.28,thomas123456,mithunchand,1-0,2022.06.28,11:05:39,1841,1812,+6,-5,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/NDT2eF8u,2022.06.28,mithunchand,thomas123456,1-0,2022.06.28,11:03:29,1806,1848,+6,-7,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/0JM1i5JK,2022.06.28,thomas123456,mithunchand,0-1,2022.06.28,11:01:24,1854,1799,-6,+7,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/9nEPQa3p,2022.06.28,mithunchand,thomas123456,1-0,2022.06.28,10:59:59,1792,1861,+7,-7,Standard,60+0,C21,Normal
Rated bullet game,https://lichess.org/fv2HbIBi,2022.06.28,thomas123456,mithunchand,1-0,2022.06.28,10:57:45,1856,1797,+5,-5,Standard,60+0,C51,Time forfeit
Rated bullet game,https://lichess.org/FcilVmFZ,2022.06.28,mithunchand,thomas123456,0-1,2022.06.28,10:55:30,1802,1852,-5,+4,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/Br0W1TbU,2022.06.28,thomas123456,Qussai1,0-1,2022.06.28,10:53:54,1857,1889,-5,+5,Standard,60+0,C42,Normal
Rated bullet game,https://lichess.org/LyjtSNcG,2022.06.28,Qussai1,thomas123456,1-0,2022.06.28,10:51:56,1884,1862,+5,-5,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/PYmIJr1B,2022.06.28,DoofRoofus,thomas123456,1-0,2022.06.28,10:50:06,1857,1868,+6,-6,Standard,60+0,D05,Normal
Rated bullet game,https://lichess.org/G1DtpaR1,2022.06.27,thomas123456,Aandrijaa,0-1,2022.06.27,16:08:19,1874,1851,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/mNrO3TBi,2022.06.27,thomas123456,chessomorphic,0-1,2022.06.27,16:06:24,1879,1926,-5,+5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/gCE72ytV,2022.06.27,Naovi,thomas123456,1-0,2022.06.27,16:05:47,1938,1884,+5,-5,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/ti6xHIf0,2022.06.27,thomas123456,feriti2020,1-0,2022.06.27,16:03:43,1878,1865,+6,-5,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/MAYG9yI8,2022.06.27,goodness125,thomas123456,1-0,2022.06.27,16:01:40,1902,1884,+5,-6,Standard,60+0,A04,Time forfeit
Rated bullet game,https://lichess.org/6dyvxdiV,2022.06.27,thomas123456,pawnfighter143,0-1,2022.06.27,15:59:44,1889,1889,-5,+6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/FVwKBxnw,2022.06.27,Barishyilmaz,thomas123456,0-1,2022.06.27,15:58:23,1877,1884,-5,+5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/GcSfiGBU,2022.06.27,thomas123456,TROY007,1-0,2022.06.27,15:56:39,1879,1833,+5,-5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/8S8pJZgB,2022.06.27,thomas123456,dreyer,0-1,2022.06.27,15:54:29,1885,1864,-6,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/IxSOUxM1,2022.06.27,LisacLui,thomas123456,1-0,2022.06.27,15:52:32,1881,1890,+7,-5,Standard,60+0,A28,Time forfeit
Rated bullet game,https://lichess.org/q4VbKLay,2022.06.27,thomas123456,maksud72,0-1,2022.06.27,15:50:46,1896,1906,-6,+12,Standard,60+0,B43,Time forfeit
Rated bullet game,https://lichess.org/jDL5KU7M,2022.06.27,thomas123456,WALCIR,1-0,2022.06.27,15:49:04,1891,1842,+5,-5,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/eIrjYkAu,2022.06.27,WALCIR,thomas123456,0-1,2022.06.27,15:46:48,1847,1886,-5,+5,Standard,60+0,D53,Time forfeit
Rated bullet game,https://lichess.org/OuzxRsAq,2022.06.27,thomas123456,WALCIR,1-0,2022.06.27,15:44:34,1881,1853,+5,-6,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/mhQeXHc9,2022.06.27,WALCIR,thomas123456,0-1,2022.06.27,15:42:25,1858,1875,-5,+6,Standard,60+0,D53,Normal
Rated bullet game,https://lichess.org/Lo2rof6q,2022.06.27,thomas123456,WALCIR,1-0,2022.06.27,15:40:12,1869,1864,+6,-6,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/eCpxjF0M,2022.06.24,PangurPawn,thomas123456,1-0,2022.06.24,14:52:19,1883,1875,+6,-6,Standard,60+0,D06,Normal
Rated bullet game,https://lichess.org/THemKJIi,2022.06.24,romansegurasenn,thomas123456,1-0,2022.06.24,14:50:23,1837,1881,+7,-6,Standard,60+0,A25,Normal
Rated bullet game,https://lichess.org/pnXDwlqB,2022.06.24,thomas123456,Skvelociraptor,1-0,2022.06.24,14:48:26,1876,1850,+5,-5,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/7DyZfOod,2022.06.24,Skvelociraptor,thomas123456,0-1,2022.06.24,14:46:34,1855,1870,-5,+6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/6kBTgYo9,2022.06.24,thomas123456,Skvelociraptor,1-0,2022.06.24,14:44:32,1865,1861,+5,-6,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/fsBUGdj6,2022.06.24,Skvelociraptor,thomas123456,1-0,2022.06.24,14:42:43,1855,1871,+6,-6,Standard,60+0,A03,Normal
Rated bullet game,https://lichess.org/F50j1xh7,2022.06.24,ibrotauhid,thomas123456,0-1,2022.06.24,14:40:41,1836,1865,-5,+6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/dfah2uao,2022.06.24,thomas123456,ibrotauhid,0-1,2022.06.24,14:39:17,1872,1830,-7,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/DOXwf0vq,2022.06.24,ibrotauhid,thomas123456,0-1,2022.06.24,14:37:02,1835,1866,-5,+6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/IIYS9jhh,2022.06.24,thomas123456,ibrotauhid,0-1,2022.06.24,14:35:02,1873,1828,-7,+7,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/CPsoPMQP,2022.06.24,ibrotauhid,thomas123456,0-1,2022.06.24,14:32:56,1833,1868,-5,+5,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/JnpgmJoq,2022.06.24,thomas123456,ibrotauhid,1-0,2022.06.24,14:30:36,1862,1839,+6,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/720oL3AC,2022.06.24,ibrotauhid,thomas123456,1-0,2022.06.24,14:28:24,1832,1869,+7,-7,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/q56wxXLa,2022.06.24,thomas123456,ibrotauhid,1-0,2022.06.24,14:26:17,1863,1838,+6,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/tgTteW3j,2022.06.24,thomas123456,Sergey241271,0-1,2022.06.24,14:24:08,1869,1869,-6,+5,Standard,60+0,B21,Time forfeit
Rated bullet game,https://lichess.org/nTpmMPoD,2022.06.24,Sergey241271,thomas123456,0-1,2022.06.24,14:21:56,1875,1863,-6,+6,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/7cLTPauv,2022.06.24,thomas123456,BAC_TranVietDuc,1-0,2022.06.24,14:20:48,1857,1872,+6,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/IgzTWEej,2022.06.24,thomas123456,Tuonomeo,1-0,2022.06.24,14:18:37,1853,1760,+4,-4,Standard,60+0,C51,Time forfeit
Rated bullet game,https://lichess.org/37bF8AGw,2022.06.24,Tuonomeo,thomas123456,0-1,2022.06.24,14:16:30,1765,1848,-5,+5,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/Pqu6Rx47,2022.06.24,thomas123456,Empiii,1-0,2022.06.24,14:14:14,1843,1800,+5,-5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/IsF3dBJF,2022.06.24,Empiii,thomas123456,1-0,2022.06.24,14:12:02,1793,1850,+7,-7,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/KFSomQNT,2022.06.24,thomas123456,Empiii,0-1,2022.06.24,14:09:54,1857,1786,-7,+7,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/lRQ1xPIb,2022.06.24,Empiii,thomas123456,1-0,2022.06.24,14:07:47,1779,1864,+7,-7,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/nNdmX9Vq,2022.06.24,thomas123456,Empiii,1/2-1/2,2022.06.24,14:05:29,1865,1778,-1,+1,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/4jENRRO9,2022.06.24,Hamendra239,thomas123456,1-0,2022.06.24,14:03:34,1926,1870,+5,-5,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/OSETKoMP,2022.06.24,thomas123456,Abdvilliers,1-0,2022.06.24,14:01:23,1865,1839,+5,-5,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/dvEEMH9i,2022.06.24,thomas123456,willygradefes,1-0,2022.06.24,14:00:03,1859,1822,+6,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/ltGoETJM,2022.06.24,willygradefes,thomas123456,0-1,2022.06.24,13:59:43,1827,1854,-5,+5,Standard,60+0,C30,Normal
Rated bullet game,https://lichess.org/ir5SLGZo,2022.06.24,thomas123456,willygradefes,1-0,2022.06.24,13:58:05,1849,1832,+5,-5,Standard,60+0,A06,Normal
Rated bullet game,https://lichess.org/VPzcyNj6,2022.06.24,willygradefes,thomas123456,1-0,2022.06.24,13:56:04,1826,1855,+6,-6,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/4oOkXh0D,2022.06.24,thomas123456,willygradefes,1-0,2022.06.24,13:54:29,1849,1831,+6,-5,Standard,60+0,B08,Normal
Rated bullet game,https://lichess.org/Bv6TABtf,2022.06.24,willygradefes,thomas123456,1-0,2022.06.24,13:52:40,1825,1856,+6,-7,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/uW4gqIS8,2022.06.24,thomas123456,willygradefes,0-1,2022.06.24,13:50:41,1862,1819,-6,+6,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/S7hqANXI,2022.06.24,willygradefes,thomas123456,1-0,2022.06.24,13:48:40,1812,1869,+7,-7,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/MgZIlHQb,2022.06.24,thomas123456,Thorn_10Q,1-0,2022.06.24,13:46:43,1862,1915,+7,-7,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/afGtI2R9,2022.06.24,Thorn_10Q,thomas123456,0-1,2022.06.24,13:44:28,1922,1855,-7,+7,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/aOP41DLp,2022.06.24,thomas123456,Thorn_10Q,0-1,2022.06.24,13:42:53,1860,1917,-5,+5,Standard,60+0,C41,Normal
Rated bullet game,https://lichess.org/YbfYmorM,2022.06.24,Lundmerlin,thomas123456,1-0,2022.06.24,13:42:43,1827,1866,+6,-6,Standard,60+0,C23,Normal
Rated bullet game,https://lichess.org/7ZUXh0As,2022.06.24,thomas123456,Tomijayo,0-1,2022.06.24,13:40:31,1873,1829,-7,+6,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/fsRqw4na,2022.06.24,ITA-Arma55,thomas123456,0-1,2022.06.24,13:38:36,1873,1867,-6,+6,Standard,60+0,A02,Normal
Rated bullet game,https://lichess.org/FK6JQ1xC,2022.06.24,Tkay1471,thomas123456,0-1,2022.06.24,13:36:24,1850,1861,-6,+6,Standard,60+0,D55,Time forfeit
Rated bullet game,https://lichess.org/R8UyGNEF,2022.06.24,thomas123456,Tkay1471,1-0,2022.06.24,13:35:21,1855,1856,+6,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/kUzs3ewR,2022.06.24,thomas123456,molly_percocet,1-0,2022.06.24,13:33:07,1849,1876,+6,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/VGw5XFLR,2022.06.24,molly_percocet,thomas123456,1-0,2022.06.24,13:31:00,1870,1855,+6,-6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/6W5bbsBj,2022.06.24,Genana,thomas123456,1-0,2022.06.24,13:29:04,1834,1861,+7,-6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/NN9fGB3d,2022.06.24,thomas123456,monkey_1980,0-1,2022.06.24,13:27:50,1866,1873,-5,+5,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/CcOxdS9Z,2022.06.24,thomas123456,chante_mulaan,1-0,2022.06.24,13:25:30,1861,1846,+5,-6,Standard,60+0,B90,Time forfeit
Rated bullet game,https://lichess.org/wZWgyh6c,2022.06.24,chante_mulaan,thomas123456,0-1,2022.06.24,13:23:09,1851,1855,-5,+6,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/NA8GKcEi,2022.06.24,thomas123456,albertogarcia_55,1-0,2022.06.24,13:21:11,1849,1855,+6,-5,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/MxCmVwXp,2022.06.24,albertogarcia_55,thomas123456,1-0,2022.06.24,13:18:56,1850,1855,+5,-6,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/qHbDDelG,2022.06.24,thomas123456,albertogarcia_55,1-0,2022.06.24,13:16:40,1849,1855,+6,-5,Standard,60+0,C55,Time forfeit
Rated bullet game,https://lichess.org/bNLVzUqY,2022.06.24,albertogarcia_55,thomas123456,1-0,2022.06.24,13:14:32,1850,1855,+5,-6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/irhnKTG3,2022.06.24,thomas123456,albertogarcia_55,1-0,2022.06.24,13:14:06,1849,1855,+6,-5,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/Xxi3KR3v,2022.06.24,albertogarcia_55,thomas123456,0-1,2022.06.24,13:11:47,1861,1843,-6,+6,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/1tflrbJG,2022.06.24,thomas123456,albertogarcia_55,1/2-1/2,2022.06.24,13:09:37,1843,1862,+0,-1,Standard,60+0,C55,Normal
Rated bullet game,https://lichess.org/trtQOOr0,2022.06.24,albertogarcia_55,thomas123456,0-1,2022.06.24,13:07:16,1868,1837,-6,+6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/vc5nUuuF,2022.06.24,thomas123456,albertogarcia_55,0-1,2022.06.24,13:05:24,1842,1862,-5,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/TqrvO51D,2022.06.24,albertogarcia_55,thomas123456,0-1,2022.06.24,13:03:21,1869,1836,-7,+6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/9z8ShkmO,2022.06.24,thomas123456,albertogarcia_55,1-0,2022.06.24,13:01:09,1829,1875,+7,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/l5d9agL4,2022.06.24,albertogarcia_55,thomas123456,1-0,2022.06.24,12:58:56,1870,1834,+5,-5,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/VoYSa5l7,2022.06.24,thomas123456,albertogarcia_55,0-1,2022.06.24,12:56:54,1840,1865,-6,+5,Standard,60+0,C47,Normal
Rated bullet game,https://lichess.org/aTWsZQxo,2022.06.24,albertogarcia_55,thomas123456,1-0,2022.06.24,12:54:48,1859,1845,+6,-5,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/FQmLw046,2022.06.24,thomas123456,albertogarcia_55,0-1,2022.06.24,12:52:56,1851,1853,-6,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/jSJVyNiT,2022.06.24,albertogarcia_55,thomas123456,0-1,2022.06.24,12:51:34,1859,1845,-6,+6,Standard,60+0,C54,Normal
Rated bullet game,https://lichess.org/uwmyWbkL,2022.06.24,thomas123456,albertogarcia_55,0-1,2022.06.24,12:49:18,1850,1854,-5,+5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/2LwJcNi2,2022.06.24,albertogarcia_55,thomas123456,1-0,2022.06.24,12:47:02,1848,1856,+6,-6,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/CyYOZpXC,2022.06.24,thomas123456,albertogarcia_55,0-1,2022.06.24,12:45:17,1862,1842,-6,+6,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/PgQzlDCK,2022.06.24,albertogarcia_55,thomas123456,0-1,2022.06.24,12:44:25,1847,1857,-5,+5,Standard,60+0,C58,Normal
Rated bullet game,https://lichess.org/FOf9O7aq,2022.06.24,thomas123456,albertogarcia_55,0-1,2022.06.24,12:42:31,1863,1841,-6,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/D9Dixoa9,2022.06.24,thomas123456,bodo77,0-1,2022.06.24,12:40:42,1868,1872,-5,+6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/hLSapvos,2022.06.24,thomas123456,Gerardo04,0-1,2022.06.24,12:38:12,1875,1810,-7,+7,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/GCRwCF58,2022.06.24,Gerardo04,thomas123456,0-1,2022.06.24,12:35:57,1815,1870,-5,+5,Standard,60+0,A03,Time forfeit
Rated bullet game,https://lichess.org/W38BezGu,2022.06.24,thomas123456,MarinaSelikova,0-1,2022.06.24,12:34:34,1876,1863,-6,+6,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/LI4e1vAC,2022.06.24,thomas123456,melanciaaa,1-0,2022.06.24,12:33:39,1870,1890,+6,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/NFymU7Rm,2022.06.24,melanciaaa,thomas123456,0-1,2022.06.24,12:31:45,1896,1864,-6,+6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/ymXHWDQF,2022.06.24,Sozcu10,thomas123456,1-0,2022.06.24,12:29:34,1892,1869,+6,-5,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/2HSF4JKq,2022.06.21,Dolliepeezlee,thomas123456,0-1,2022.06.21,14:55:56,1870,1863,-6,+6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/z2deisiK,2022.06.21,thomas123456,Dolliepeezlee,0-1,2022.06.21,14:53:41,1869,1864,-6,+6,Standard,60+0,B21,Time forfeit
Rated bullet game,https://lichess.org/saVOzdou,2022.06.21,Dolliepeezlee,thomas123456,1-0,2022.06.21,14:52:09,1858,1875,+6,-6,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/Wxld4i10,2022.06.21,thomas123456,Dolliepeezlee,0-1,2022.06.21,14:50:01,1881,1852,-6,+6,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/vks0rNNm,2022.06.21,thomas123456,nonamesry,0-1,2022.06.21,14:48:37,1888,1839,-7,+6,Standard,60+0,C41,Normal
Rated bullet game,https://lichess.org/DbPBlDZp,2022.06.21,multiprise,thomas123456,1-0,2022.06.21,14:46:37,1857,1894,+6,-6,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/0QoAgo0t,2022.06.21,thomas123456,istegal,0-1,2022.06.21,14:44:57,1899,1923,-5,+6,Standard,60+0,C58,Normal
Rated bullet game,https://lichess.org/j5TCapvQ,2022.06.21,rusel09,thomas123456,1-0,2022.06.21,14:42:46,1959,1904,+5,-5,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/2ux3TX0r,2022.06.21,thomas123456,nubo4ka,1-0,2022.06.21,14:40:32,1899,1836,+5,-4,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/hmeyLg49,2022.06.21,mleshka,thomas123456,1-0,2022.06.21,14:38:31,1911,1905,+5,-6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/mxEGURfj,2022.06.16,thomas123456,ziv_ziv,0-1,2022.06.16,13:33:36,1911,1890,-6,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/d23hEVcM,2022.06.16,ziv_ziv,thomas123456,1-0,2022.06.16,13:31:44,1884,1917,+6,-6,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/iQJBLDFf,2022.06.16,thomas123456,ziv_ziv,1/2-1/2,2022.06.16,13:30:12,1918,1883,-1,+1,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/qYBEaXlx,2022.06.16,ziv_ziv,thomas123456,0-1,2022.06.16,13:29:37,1888,1913,-5,+5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/7lFU5tsJ,2022.06.16,thomas123456,ziv_ziv,1-0,2022.06.16,13:28:30,1907,1894,+6,-6,Standard,60+0,C00,Normal
